Head.x,Head.y,Head.z,LeftHand.x,LeftHand.y,LeftHand.z,RightHand.x,RightHand.y,RightHand.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,Waist.x,Waist.y,Waist.z,LeftKnee.x,LeftKnee.y,LeftKnee.z,RightKnee.x,RightKnee.y,RightKnee.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,RightFoot.x,RightFoot.y,RightFoot.z
0.0111595,0,0,0,-0.3189767,1.253635,0.1390784,0.2016558,1.240117,0.2079805,0.1525634,1.227898,0.06622045,0,0,0,-0.2314698,1.197316,0.0646308,-0.2787436,0.5015246,0.0894509,0.1613069,0.480969,0.1549962,-0.2895916,0.05121088,-0.01390253,0.206737,0.04878938,0.0546757
0.0131412,0,0,0,-0.3188981,1.263532,0.137551,0.202759,1.251497,0.206704,0.15268,1.237355,0.06480885,0,0,0,-0.2304448,1.206231,0.06280015,-0.2768564,0.5030221,0.08607852,0.160367,0.4821287,0.1524603,-0.2897432,0.05141616,-0.0139645,0.2061755,0.04729402,0.05449057
0.0089538,0,0,0,-0.3191539,1.273411,0.1360749,0.1917788,1.256578,0.195406,0.1525385,1.246555,0.06308951,0,0,0,-0.2305128,1.216114,0.06092888,-0.2747158,0.5045967,0.08259703,0.1591318,0.4832149,0.1492736,-0.2897941,0.05148113,-0.01406903,0.2062511,0.04732108,0.0544078
0.011313,0,0,0,-0.3192918,1.283285,0.1343144,0.1911934,1.266359,0.1930704,0.1526783,1.25611,0.06143115,0,0,0,-0.2310495,1.226194,0.05892421,-0.2724589,0.5058901,0.07918919,0.1577165,0.4850941,0.1454966,-0.2900205,0.05145538,-0.01421588,0.2064658,0.04717755,0.05429747
0.0111746,0,0,0,-0.3202023,1.292998,0.1330234,0.1889687,1.270999,0.1966593,0.1531518,1.266038,0.06056211,0,0,0,-0.232379,1.236692,0.05698341,-0.269867,0.5070593,0.07568121,0.1568927,0.4874814,0.1414864,-0.2898285,0.05126393,-0.01441486,0.2064834,0.04706228,0.0541498
0.0109884,0,0,0,-0.320416,1.302418,0.1313854,0.18826,1.279991,0.1948802,0.1532755,1.274905,0.05906082,0,0,0,-0.2324618,1.245955,0.05512777,-0.2671666,0.5084997,0.07221678,0.1553461,0.4887249,0.1378532,-0.2900246,0.05109513,-0.01455185,0.2065515,0.04707098,0.05407821
0.0110061,0,0,0,-0.320295,1.310939,0.1295222,0.1893358,1.288465,0.1953689,0.1528687,1.283976,0.05672711,0,0,0,-0.232542,1.254911,0.05318081,-0.2644042,0.5095127,0.06898125,0.1533186,0.4880171,0.1358222,-0.290215,0.05126631,-0.01457428,0.2064272,0.04713309,0.05413113
0.0110198,0,0,0,-0.320505,1.319546,0.1275801,0.1886676,1.297024,0.1938597,0.1529973,1.292653,0.05514412,0,0,0,-0.2324799,1.263559,0.05127624,-0.2615433,0.5107478,0.06560077,0.1515803,0.4890157,0.1323304,-0.2902872,0.05120504,-0.01447692,0.206453,0.0471772,0.05407579
0.0112478,0,0,0,-0.3204607,1.327892,0.1255748,0.1908637,1.307521,0.1930085,0.1506527,1.299902,0.05148064,0,0,0,-0.2329611,1.272387,0.04928135,-0.2588797,0.5120167,0.06205241,0.1500027,0.4894222,0.1296318,-0.2903958,0.05105269,-0.01447099,0.2065862,0.04712129,0.05403091
0.0109042,0,0,0,-0.32047,1.335857,0.1234816,0.1903502,1.316006,0.1915536,0.1507407,1.308249,0.04973425,0,0,0,-0.2328881,1.280857,0.0473174,-0.2556224,0.513065,0.05873647,0.1481672,0.4902604,0.1261366,-0.2904,0.05105352,-0.01452141,0.206652,0.04710388,0.05395956
0.0113578,0,0,0,-0.3206731,1.344239,0.1215154,0.1929694,1.324982,0.1899994,0.1481403,1.313268,0.04630123,0,0,0,-0.2334937,1.289742,0.0451431,-0.2530199,0.5161142,0.05480427,0.1460189,0.4911112,0.1226304,-0.2904504,0.05105186,-0.01465347,0.2067174,0.047032,0.05405958
0.0109047,0,0,0,-0.3210547,1.352183,0.1195594,0.1928518,1.333763,0.1883675,0.1481717,1.320901,0.0444462,0,0,0,-0.2334015,1.297601,0.04307483,-0.24967,0.5171789,0.05139736,0.1440786,0.4918615,0.119112,-0.2904334,0.05108583,-0.01467105,0.2067769,0.04702079,0.05402414
0.0112931,0,0,0,-0.3212094,1.359814,0.1176239,0.1924277,1.341454,0.186904,0.1467499,1.32781,0.04271016,0,0,0,-0.2340329,1.306115,0.04119476,-0.2458018,0.517585,0.04796047,0.1416703,0.4936845,0.1134618,-0.2904102,0.05111921,-0.01452637,0.2066764,0.04703009,0.05372728
0.0119267,0,0,0,-0.3215998,1.367501,0.1159211,0.192792,1.351071,0.1853226,0.1446703,1.334329,0.03906102,0,0,0,-0.2346929,1.314506,0.03902077,-0.24195,0.5184199,0.04502989,0.1397924,0.4940369,0.1107509,-0.2903976,0.05112767,-0.01453272,0.2066833,0.04703891,0.0536485
0.0103247,0,0,0,-0.3220712,1.374766,0.1140639,0.1922957,1.358309,0.1838088,0.144491,1.341515,0.03712681,0,0,0,-0.2347046,1.321764,0.03677114,-0.2386082,0.5187693,0.04168151,0.1371632,0.4946266,0.1070054,-0.2903896,0.05110943,-0.01461033,0.2066957,0.04691315,0.05367903
0.011086,0,0,0,-0.3222247,1.381857,0.1122223,0.1922806,1.365511,0.1827689,0.1445702,1.348319,0.03496782,0,0,0,-0.2337933,1.328431,0.03461519,-0.2352006,0.5193638,0.03835361,0.1346506,0.4949834,0.1031616,-0.2902555,0.05116653,-0.01461409,0.2066712,0.0468967,0.05362451
0.0108751,0,0,0,-0.3225531,1.38838,0.1104092,0.1917668,1.372136,0.1813506,0.1443868,1.354681,0.03304891,0,0,0,-0.2337731,1.334976,0.03237598,-0.2320842,0.5197843,0.03572193,0.1318539,0.4961644,0.09857888,-0.2902249,0.05122674,-0.01465504,0.206643,0.04679012,0.05351162
0.0112656,0,0,0,-0.3228086,1.394429,0.1084582,0.1931817,1.380851,0.1805216,0.1448823,1.361106,0.03244102,0,0,0,-0.2340668,1.34127,0.02967934,-0.2287866,0.5203655,0.03243373,0.12899,0.4959481,0.09564483,-0.2901893,0.05125201,-0.01469512,0.2067696,0.04681873,0.05387181
0.0111125,0,0,0,-0.323198,1.400162,0.106545,0.1915043,1.386176,0.1790525,0.1446802,1.366809,0.03074014,0,0,0,-0.2340676,1.347034,0.02742765,-0.2253104,0.5208404,0.0293674,0.1262719,0.4961505,0.09191813,-0.2900757,0.05133152,-0.01475465,0.206647,0.04680467,0.05388349
0.0112223,0,0,0,-0.3231833,1.406419,0.1047054,0.1910273,1.392029,0.1776791,0.1454604,1.37435,0.02806412,0,0,0,-0.2345241,1.352896,0.02517016,-0.2222491,0.521055,0.02619085,0.1228612,0.4958363,0.08709045,-0.2898886,0.05154431,-0.01473352,0.2065501,0.04690635,0.05361828
0.0127795,0,0,0,-0.3230447,1.410638,0.1025863,0.1916013,1.3984,0.1764886,0.1465715,1.379727,0.02735756,0,0,0,-0.2345293,1.357804,0.02306086,-0.2188481,0.5213583,0.02312373,0.1202812,0.4957483,0.08347928,-0.289852,0.05154896,-0.01473754,0.2064629,0.04684901,0.05355664
0.0092412,0,0,0,-0.3232047,1.414907,0.1004897,0.1910893,1.403785,0.175115,0.1463905,1.384715,0.02562516,0,0,0,-0.2345291,1.362461,0.02094849,-0.2155835,0.5210665,0.01990815,0.1179426,0.4958283,0.07990687,-0.289553,0.05169415,-0.0145026,0.2062513,0.047104,0.05343389
0.0111546,0,0,0,-0.3234578,1.418791,0.09843574,0.1913534,1.410257,0.1740378,0.1443705,1.389349,0.02325032,0,0,0,-0.2348571,1.366962,0.01880222,-0.2120842,0.5211687,0.01685794,0.1155961,0.4956523,0.07623978,-0.2893904,0.05173075,-0.01440233,0.2060876,0.04708946,0.05350516
0.0110061,0,0,0,-0.3238173,1.422366,0.09628709,0.1907473,1.41511,0.1727083,0.144051,1.393736,0.0215181,0,0,0,-0.2349025,1.371263,0.01666652,-0.2092716,0.5210639,0.01310184,0.1136968,0.4958816,0.07335674,-0.2889274,0.0516535,-0.01420441,0.20612,0.04706478,0.05370845
0.0113914,0,0,0,-0.3237833,1.426408,0.09418916,0.1931984,1.42199,0.1727357,0.1451989,1.397803,0.01938832,0,0,0,-0.2353025,1.375077,0.01428887,-0.2065352,0.520952,0.00966512,0.1118419,0.4956613,0.06998021,-0.2888224,0.05184305,-0.01403271,0.2061278,0.04708254,0.05363939
0.0108659,0,0,0,-0.3243378,1.429521,0.09211003,0.192358,1.425836,0.1714366,0.144964,1.401657,0.01760208,0,0,0,-0.2354396,1.378414,0.01215397,-0.2037876,0.5203491,0.006079912,0.1107655,0.4957451,0.0662316,-0.2885857,0.05193901,-0.01389462,0.2064973,0.04737556,0.05342029
0.0111941,0,0,0,-0.3248143,1.432509,0.09023312,0.1870075,1.426594,0.1681551,0.1453524,1.40563,0.01586099,0,0,0,-0.2359348,1.382017,0.01012271,-0.2009957,0.5201237,0.0025158,0.1096523,0.4945328,0.06412176,-0.2885451,0.05211902,-0.01388695,0.2064145,0.04742134,0.05341967
0.0111201,0,0,0,-0.3253082,1.434985,0.08822072,0.1858458,1.430066,0.1667721,0.1451164,1.408997,0.01402951,0,0,0,-0.2360945,1.38514,0.008105751,-0.1986074,0.5196714,-0.00117106,0.1093518,0.4942778,0.06152243,-0.2884059,0.05220103,-0.01391897,0.2066668,0.04743826,0.05328487
0.0110023,0,0,0,-0.3254613,1.437797,0.08666184,0.1808924,1.431118,0.1641125,0.1475455,1.413692,0.01414461,0,0,0,-0.2373909,1.38907,0.006208804,-0.1963695,0.5190477,-0.004249625,0.1081989,0.4934651,0.05959038,-0.2883033,0.05216742,-0.01394482,0.2070817,0.04753768,0.05308673
0.011368,0,0,0,-0.3261104,1.439798,0.08470906,0.1620404,1.42726,0.1516567,0.1474282,1.416809,0.01237296,0,0,0,-0.2376189,1.391526,0.004388981,-0.1941562,0.51846,-0.008063182,0.1081544,0.493251,0.05742914,-0.2882663,0.0521431,-0.01392359,0.2074376,0.04751229,0.05289727
0.0108376,0,0,0,-0.3267751,1.441667,0.08271265,0.1599621,1.429836,0.149253,0.148008,1.419644,0.01093052,0,0,0,-0.238247,1.394557,0.002820034,-0.1921136,0.5177755,-0.01167428,0.1081311,0.4934102,0.05447128,-0.2885113,0.0522362,-0.01405189,0.2075942,0.04759204,0.05289677
0.0110264,0,0,0,-0.3275381,1.443626,0.08079419,0.1584103,1.431477,0.1505311,0.1479174,1.422233,0.009146839,0,0,0,-0.2384959,1.396889,0.001060583,-0.1900802,0.517144,-0.01542645,0.1080492,0.4931022,0.05244605,-0.288704,0.05203354,-0.01411329,0.2077036,0.04761338,0.05286187
0.0111478,0,0,0,-0.328362,1.44512,0.07884511,0.156483,1.433497,0.1483879,0.1466767,1.423918,0.006660201,0,0,0,-0.2381123,1.397645,-0.001134597,-0.1889889,0.5160555,-0.01952554,0.108377,0.4940183,0.04998251,-0.288856,0.05201459,-0.01419759,0.2074783,0.04778159,0.05311553
0.0113156,0,0,0,-0.3293414,1.446312,0.07701913,0.1461481,1.430376,0.1420982,0.1464542,1.425256,0.003971167,0,0,0,-0.2401122,1.400039,-0.003131248,-0.1879437,0.5154201,-0.02364672,0.1079031,0.4936844,0.04762936,-0.2889944,0.05208349,-0.01429247,0.2074489,0.04778135,0.05320936
0.0110044,0,0,0,-0.3303511,1.447321,0.07525332,0.1437864,1.431474,0.1395293,0.1462672,1.426874,0.00208874,0,0,0,-0.240546,1.401527,-0.00475236,-0.1870302,0.5142975,-0.0277124,0.1070932,0.4933172,0.04506044,-0.289102,0.05206847,-0.0143893,0.2074705,0.04753006,0.05304543
0.011181,0,0,0,-0.3309153,1.448361,0.07348365,0.1511171,1.433826,0.1431915,0.1477069,1.42834,0.001369596,0,0,0,-0.2418502,1.403387,-0.006426752,-0.1860351,0.513126,-0.03078073,0.1064591,0.4927959,0.04247506,-0.2891198,0.05214322,-0.01444631,0.2074417,0.04755092,0.0528359
0.0111416,0,0,0,-0.3315559,1.448591,0.07193985,0.1492856,1.43423,0.1410316,0.147471,1.429563,-0.0003311038,0,0,0,-0.2423616,1.404781,-0.007954143,-0.185178,0.5119417,-0.0347143,0.105007,0.4923253,0.0397775,-0.2891296,0.05218828,-0.01450793,0.2074646,0.04754806,0.05274694
0.0109442,0,0,0,-0.3325952,1.449123,0.07042419,0.1518846,1.437983,0.1405354,0.1479122,1.431403,-0.001314066,0,0,0,-0.2421838,1.404762,-0.009614356,-0.1842001,0.5106037,-0.03821043,0.1038522,0.4909986,0.03724782,-0.2892222,0.0520401,-0.0145723,0.2074723,0.04733467,0.0527305
0.0110142,0,0,0,-0.3334932,1.449515,0.0689925,0.1541781,1.43937,0.1394029,0.1474525,1.432158,-0.002813533,0,0,0,-0.2424528,1.405598,-0.01062483,-0.1831456,0.5093942,-0.04176135,0.10258,0.490364,0.03473683,-0.2892566,0.05200815,-0.01456142,0.2074646,0.04731309,0.05271925
0.0131005,0,0,0,-0.3345466,1.449633,0.06781632,0.1820948,1.4575,0.1472466,0.1479443,1.43325,-0.003544606,0,0,0,-0.2433588,1.40642,-0.01175244,-0.1865935,0.5047872,-0.04783163,0.1017333,0.4893996,0.03299495,-0.2894205,0.05200529,-0.01459197,0.2075503,0.04720187,0.05278793
0.0095965,0,0,0,-0.3354255,1.44992,0.06642709,0.1764,1.460556,0.1416035,0.1477067,1.433965,-0.00447613,0,0,0,-0.2431442,1.406026,-0.01303224,-0.1835343,0.505765,-0.0466172,0.1007844,0.4886408,0.0307385,-0.2896187,0.0517664,-0.01485587,0.2077369,0.0470469,0.05290568
0.0107184,0,0,0,-0.3362941,1.449561,0.0653766,0.1757548,1.460704,0.1398154,0.1471223,1.433824,-0.005572647,0,0,0,-0.2439895,1.406489,-0.0140291,-0.1831315,0.5053853,-0.04846288,0.09995979,0.4878907,0.02888525,-0.2898048,0.0517,-0.01541717,0.2077315,0.04688191,0.05280511
0.0110541,0,0,0,-0.3361527,1.449269,0.06406683,0.1788598,1.460297,0.1431693,0.1482369,1.434076,-0.006646261,0,0,0,-0.2440431,1.406053,-0.01487032,-0.1839154,0.5057173,-0.04859171,0.09933895,0.4873689,0.02700676,-0.2900779,0.05149758,-0.01598382,0.2076791,0.04693758,0.05277088
0.0111156,0,0,0,-0.3368979,1.448826,0.06300012,0.1786434,1.459623,0.142103,0.1475485,1.43374,-0.007769339,0,0,0,-0.244993,1.406004,-0.01561002,-0.1845396,0.5068996,-0.04694555,0.09859067,0.4866452,0.0253256,-0.2902735,0.05133605,-0.01610041,0.2076989,0.04687738,0.05276913
0.0109091,0,0,0,-0.3376798,1.448099,0.06201201,0.1787656,1.459848,0.1408431,0.1465744,1.433533,-0.009685062,0,0,0,-0.2463898,1.406096,-0.01641769,-0.1849632,0.5074829,-0.04645836,0.09784108,0.4858596,0.02359046,-0.2904711,0.05135369,-0.01585132,0.2077175,0.04693258,0.05262512
0.0113934,0,0,0,-0.3383398,1.447451,0.06126397,0.1785491,1.459287,0.1398729,0.1458904,1.43332,-0.01063589,0,0,0,-0.247416,1.406059,-0.01710092,-0.1860761,0.5088251,-0.0444467,0.09701592,0.4844134,0.02274637,-0.2905569,0.05136371,-0.01544296,0.2076598,0.0469172,0.05263307
0.0109029,0,0,0,-0.3390796,1.446944,0.06038928,0.1791144,1.457533,0.1403928,0.1459019,1.433573,-0.0109947,0,0,0,-0.2480029,1.405639,-0.01778456,-0.1873333,0.5085343,-0.04363706,0.09640914,0.4834305,0.02144609,-0.289674,0.05106342,-0.01475771,0.2076715,0.04695499,0.05256573
0.0113835,0,0,0,-0.3401304,1.446598,0.06006373,0.1789868,1.456992,0.1398275,0.1450967,1.433555,-0.01139831,0,0,0,-0.249055,1.405669,-0.01836295,-0.1882457,0.5081774,-0.04120937,0.09585899,0.4823978,0.02020086,-0.2893752,0.05120289,-0.01427822,0.2077428,0.04690576,0.05248324
0.0127403,0,0,0,-0.3410572,1.446533,0.05974258,0.1775071,1.458343,0.1354561,0.1444078,1.433551,-0.01131762,0,0,0,-0.250048,1.406579,-0.01882876,-0.1888911,0.5075514,-0.03953037,0.0956915,0.4821252,0.01866423,-0.2895603,0.05133367,-0.01455585,0.2078217,0.04685497,0.05252377
0.0099466,0,0,0,-0.3418909,1.446354,0.05959015,0.1762388,1.457712,0.1349641,0.1420828,1.432781,-0.01211934,0,0,0,-0.2513593,1.406796,-0.01927096,-0.1893821,0.5066625,-0.03789832,0.09560281,0.4817938,0.01797901,-0.2894048,0.05136013,-0.01447916,0.2079044,0.0469631,0.05258595
0.0104529,0,0,0,-0.3430088,1.446415,0.05968133,0.1760222,1.457336,0.1348698,0.1411758,1.432905,-0.0116028,0,0,0,-0.2522426,1.407036,-0.0197093,-0.190216,0.506102,-0.0365584,0.09559399,0.4816705,0.01755384,-0.2892449,0.05139816,-0.01450504,0.2079687,0.04696262,0.05252706
0.0113972,0,0,0,-0.3446045,1.446446,0.06078259,0.1763681,1.454928,0.1384611,0.1410086,1.433291,-0.01071127,0,0,0,-0.2524354,1.407534,-0.02003051,-0.1916206,0.505771,-0.03500389,0.09527987,0.4817164,0.0171737,-0.2891112,0.05136931,-0.0143558,0.2079996,0.04705679,0.05250385
0.0108543,0,0,0,-0.345874,1.446874,0.06152124,0.1759725,1.454356,0.1392294,0.1402674,1.433367,-0.01032821,0,0,0,-0.2532843,1.40787,-0.02052075,-0.1923774,0.5051287,-0.03398433,0.09499818,0.4819226,0.01701827,-0.2891008,0.05137885,-0.01438434,0.208172,0.04708242,0.05260208
0.0112355,0,0,0,-0.3468673,1.447284,0.06169807,0.1757012,1.453585,0.1396828,0.1403803,1.4336,-0.009749398,0,0,0,-0.2546501,1.407933,-0.02120177,-0.1958137,0.5036812,-0.03512006,0.09470242,0.4818891,0.01676743,-0.2889494,0.05157983,-0.01430881,0.2083336,0.04728985,0.05247391
0.0109667,0,0,0,-0.3478393,1.447699,0.06252795,0.1749474,1.453042,0.1408662,0.139824,1.433654,-0.009622127,0,0,0,-0.2555403,1.408242,-0.02174864,-0.1965014,0.5042768,-0.03556621,0.09451264,0.4811406,0.01667628,-0.2889047,0.05165112,-0.01428819,0.2084807,0.04729211,0.05241093
0.011146,0,0,0,-0.3483186,1.447576,0.06319889,0.175676,1.448504,0.1457686,0.1389011,1.433023,-0.009636804,0,0,0,-0.2560731,1.408394,-0.02258153,-0.1978343,0.5036292,-0.03451473,0.0941835,0.4801491,0.01739606,-0.2888403,0.05155802,-0.01424419,0.20858,0.04754138,0.05232123
0.0113229,0,0,0,-0.3490936,1.447576,0.06358042,0.1745469,1.447585,0.1478171,0.1383082,1.433017,-0.009644434,0,0,0,-0.2549636,1.406095,-0.02352855,-0.1984691,0.5033134,-0.03432596,0.0936231,0.4793241,0.01786371,-0.288663,0.05145836,-0.01424893,0.2085376,0.04753435,0.0523358
0.0127747,0,0,0,-0.3500229,1.44736,0.06420445,0.1732511,1.450221,0.1454697,0.1375603,1.433089,-0.009687036,0,0,0,-0.2557873,1.406079,-0.02407577,-0.195753,0.5054054,-0.03142842,0.09327155,0.4790424,0.01857632,-0.2884851,0.05154383,-0.01405266,0.208497,0.04760051,0.05252464
0.0096291,0,0,0,-0.3506844,1.44704,0.06441936,0.1715403,1.447314,0.1514355,0.1369348,1.43312,-0.009692624,0,0,0,-0.2569978,1.405665,-0.02468616,-0.1962834,0.5050567,-0.03071061,0.09263343,0.4792008,0.01916172,-0.2884882,0.05162418,-0.01397955,0.208592,0.04755807,0.0524667
0.0108861,0,0,0,-0.3507692,1.446159,0.06450343,0.1695109,1.446533,0.1540508,0.1363911,1.433683,-0.009712011,0,0,0,-0.2578973,1.405536,-0.02513454,-0.1954988,0.5065916,-0.02924065,0.09209627,0.4803431,0.01960223,-0.2883989,0.05166268,-0.01393162,0.2085769,0.0475744,0.05251313
0.011094,0,0,0,-0.3519113,1.445652,0.06476153,0.1680574,1.446064,0.1562716,0.1352553,1.433889,-0.009284012,0,0,0,-0.2598606,1.406263,-0.02587073,-0.1956362,0.5080298,-0.02964865,0.09167153,0.4807932,0.02038117,-0.2882831,0.05175054,-0.01391659,0.2083444,0.04750633,0.05251902
0.0108355,0,0,0,-0.3529392,1.444631,0.06495117,0.1658954,1.444889,0.1591674,0.1343874,1.434128,-0.00913582,0,0,0,-0.2610211,1.405984,-0.02622331,-0.1964065,0.5085832,-0.02906084,0.09116095,0.4803513,0.0209474,-0.2882778,0.05181241,-0.01393805,0.2083582,0.04747617,0.05252303
0.011807,0,0,0,-0.3542898,1.443635,0.06531857,0.1653876,1.442583,0.1616382,0.1270788,1.429488,-0.01175439,0,0,0,-0.2622272,1.404886,-0.02682587,-0.1980656,0.507973,-0.02832605,0.09065717,0.4796546,0.02146202,-0.2883025,0.05167854,-0.01394689,0.2084249,0.04718602,0.05245565
0.0107013,0,0,0,-0.3559727,1.442344,0.06612505,0.1622368,1.442656,0.1641828,0.1256643,1.429581,-0.01168074,0,0,0,-0.2635058,1.404422,-0.02722324,-0.1990004,0.5079043,-0.02768684,0.08998162,0.4783659,0.02240095,-0.2882638,0.05169129,-0.01389856,0.2084576,0.04719102,0.05245345
0.0109645,0,0,0,-0.3577069,1.441266,0.0667774,0.160163,1.438631,0.1711238,0.1247811,1.430854,-0.01220915,0,0,0,-0.2619365,1.402659,-0.02686704,-0.200319,0.5074064,-0.02667239,0.08911139,0.4768138,0.0233288,-0.2883405,0.05178833,-0.01394082,0.2081811,0.0470258,0.05260525
0.0113422,0,0,0,-0.3600895,1.439666,0.06849866,0.1577798,1.436505,0.1756081,0.1231869,1.430982,-0.01217811,0,0,0,-0.2612961,1.401,-0.02716572,-0.2012126,0.5072162,-0.02578504,0.08782023,0.4758248,0.0240369,-0.2883426,0.05169284,-0.01402686,0.208032,0.04699326,0.05266425
0.0109841,0,0,0,-0.362303,1.43758,0.07072359,0.154264,1.43275,0.1830439,0.1229729,1.432281,-0.01112584,0,0,0,-0.2626852,1.400244,-0.02765924,-0.2018983,0.5064858,-0.02523015,0.08616799,0.4758211,0.0245734,-0.2883336,0.05169261,-0.01400651,0.2079837,0.04696357,0.05269592
0.0111239,0,0,0,-0.3648778,1.43543,0.07344143,0.1523103,1.42976,0.1888835,0.1212069,1.432413,-0.01085351,0,0,0,-0.2626249,1.398394,-0.02856708,-0.2026888,0.5065618,-0.02446903,0.08427626,0.4752194,0.02522566,-0.28833,0.05146754,-0.01405532,0.2077848,0.04663837,0.05253435
0.0108151,0,0,0,-0.3676332,1.433422,0.07630133,0.1489027,1.426325,0.1957783,0.1189552,1.432415,-0.01047362,0,0,0,-0.2641172,1.397583,-0.02925123,-0.2039354,0.5073107,-0.02472747,0.08318406,0.4764509,0.0259311,-0.2882833,0.05146813,-0.01406336,0.2077108,0.0466013,0.05253918
0.0112781,0,0,0,-0.3708154,1.431543,0.07964162,0.1435562,1.425847,0.2005615,0.1172945,1.43316,-0.009417012,0,0,0,-0.2666423,1.39644,-0.03113668,-0.205349,0.5069994,-0.02433696,0.08221394,0.4768888,0.02650469,-0.2885208,0.05134571,-0.01399085,0.2074966,0.046404,0.0526913
0.0111281,0,0,0,-0.3744196,1.428952,0.08384501,0.1394569,1.421678,0.2077074,0.1148563,1.43338,-0.008982949,0,0,0,-0.268611,1.395496,-0.03213706,-0.2068692,0.5064863,-0.0238465,0.08101004,0.4764643,0.02700038,-0.2885167,0.05130744,-0.01397141,0.2075869,0.04622245,0.05259125
0.0108637,0,0,0,-0.3781565,1.426745,0.08775666,0.1372169,1.416584,0.2178046,0.1131782,1.434523,-0.008647576,0,0,0,-0.271239,1.39482,-0.03302198,-0.2081075,0.5060457,-0.02269755,0.08008045,0.4758378,0.02790278,-0.2886264,0.05130899,-0.01394112,0.2077375,0.04599833,0.05264769
0.0112601,0,0,0,-0.3821561,1.423493,0.09263308,0.1328365,1.411269,0.2255623,0.1115848,1.435302,-0.008196525,0,0,0,-0.273651,1.393795,-0.03384914,-0.2103549,0.5054187,-0.02189711,0.0781576,0.4739966,0.02889581,-0.2886481,0.05124784,-0.0139398,0.2076653,0.04583287,0.05273461
0.0112518,0,0,0,-0.3861898,1.420498,0.09819337,0.1313421,1.405107,0.2340942,0.1091332,1.435499,-0.007953674,0,0,0,-0.2757952,1.392802,-0.034676,-0.2135943,0.5043823,-0.02228597,0.07658845,0.4729952,0.02933049,-0.2886455,0.05097771,-0.0139963,0.2076953,0.04590046,0.05261721
0.0111263,0,0,0,-0.3898102,1.416146,0.1035789,0.127171,1.399543,0.2419727,0.1064889,1.43562,-0.00766924,0,0,0,-0.2787746,1.391929,-0.03510653,-0.2160677,0.5045537,-0.02176886,0.07468021,0.4716411,0.03035051,-0.2886422,0.05091238,-0.01396813,0.2075358,0.04614043,0.05253673
0.0111218,0,0,0,-0.393764,1.412624,0.1090273,0.1229598,1.394154,0.2497527,0.1034628,1.435449,-0.006820731,0,0,0,-0.2813525,1.39074,-0.03572518,-0.2181766,0.50398,-0.02095199,0.07251757,0.4699144,0.0316288,-0.288447,0.05088449,-0.01396685,0.2074427,0.04607499,0.05253213
0.0130348,0,0,0,-0.39777,1.407857,0.1149003,0.1189623,1.386381,0.2598514,0.1007026,1.435509,-0.006381735,0,0,0,-0.2849905,1.390906,-0.03592463,-0.2201179,0.5037827,-0.02049615,0.07069212,0.4691067,0.03241592,-0.2883097,0.05087042,-0.01388193,0.2073056,0.04614758,0.05275213
0.0087927,0,0,0,-0.4025573,1.403188,0.1218369,0.1144391,1.379387,0.2679516,0.09667987,1.434592,-0.005550526,0,0,0,-0.2878255,1.389847,-0.03640574,-0.2200844,0.5050558,-0.01878903,0.06885135,0.4684994,0.03410283,-0.2882817,0.05080032,-0.01387613,0.2072169,0.04609561,0.05283021
0.0112241,0,0,0,-0.4065008,1.39864,0.1279367,0.111858,1.371132,0.2766356,0.09245521,1.433336,-0.005473047,0,0,0,-0.2875164,1.387691,-0.03654145,-0.2211199,0.5048668,-0.01807029,0.06759626,0.4695196,0.03607563,-0.2881639,0.05089152,-0.01384567,0.207301,0.04633093,0.05282825
0.0111536,0,0,0,-0.4110276,1.393196,0.1343292,0.1075661,1.363533,0.2841155,0.08906919,1.433234,-0.005420424,0,0,0,-0.2903411,1.386752,-0.03699148,-0.222447,0.5043361,-0.01737067,0.06578088,0.4699469,0.03863133,-0.2880925,0.05082941,-0.01382707,0.2072354,0.04633021,0.05290897
0.0111278,0,0,0,-0.4143059,1.38727,0.1408802,0.1042243,1.355591,0.291186,0.08558458,1.433918,-0.005497515,0,0,0,-0.2953486,1.387087,-0.03729258,-0.223829,0.5042322,-0.01682319,0.06422466,0.4707292,0.04158815,-0.2879288,0.05089521,-0.01372219,0.2072136,0.04655564,0.05305154
0.0109199,0,0,0,-0.4183182,1.380745,0.1473283,0.1000212,1.347095,0.2980349,0.08219892,1.433825,-0.005425639,0,0,0,-0.2986171,1.386258,-0.03752265,-0.2249764,0.5040578,-0.01635333,0.06252748,0.4711105,0.04479342,-0.287936,0.05079997,-0.01372113,0.2071733,0.04659331,0.05310146
0.0113499,0,0,0,-0.4221085,1.373648,0.1542225,0.0960626,1.339065,0.3055049,0.07608914,1.433263,-0.006623328,0,0,0,-0.3035868,1.384921,-0.03877637,-0.2261634,0.5040449,-0.0161906,0.06158239,0.4718959,0.04933037,-0.2878417,0.05083656,-0.01376367,0.2071719,0.04667854,0.05318945
